speaker,split,utt_id,target_word,condition,epsilon,steps,raw_prediction,mapped_prediction,mapped_correct,target_rank,top3_hit,top5_hit,top10_hit,target_distance,duration_sec,wav_head_path,baseline_raw_prediction,baseline_mapped_prediction,baseline_target_rank,baseline_target_distance
M05,test,73,sip,pgd_wrong_subset,0.00012,3,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.00014,2,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.00014,3,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.00016,2,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.00016,3,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.00018,2,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.00018,3,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.0002,2,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,73,sip,pgd_wrong_subset,0.0002,3,sit si,bit,0,2,1,1,1,4,2.865,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0073.wav,sit si,bit,2,4
M05,test,130,dark,baseline_wrong,0,0,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,,,,
M05,test,130,dark,pgd_wrong_subset,8e-05,2,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,8e-05,3,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.0001,2,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.0001,3,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.00012,2,doric,dark,1,1,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.00012,3,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.00014,2,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.00014,3,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.00016,2,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.00016,3,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.00018,2,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.00018,3,delic,bit,0,2,1,1,1,4,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.0002,2,dic,bit,0,3,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,130,dark,pgd_wrong_subset,0.0002,3,dlic,bit,0,2,1,1,1,3,3.105,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session1\wav_headMic\0130.wav,dic,bit,3,3
M05,test,64,floor,baseline_wrong,0,0,slit,bit,0,5,0,1,1,4,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,,,,
M05,test,64,floor,pgd_wrong_subset,8e-05,2,slot,bit,0,2,1,1,1,3,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,8e-05,3,sot,bit,0,7,0,0,1,4,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.0001,2,slot,bit,0,2,1,1,1,3,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.0001,3,slit,bit,0,5,0,1,1,4,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.00012,2,still,sip,0,6,0,0,1,5,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.00012,3,slo,no,0,4,0,1,1,3,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.00014,2,so,no,0,6,0,0,1,4,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.00014,3,slt,bit,0,7,0,0,1,4,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.00016,2,sloit,bit,0,2,1,1,1,3,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.00016,3,slo,no,0,4,0,1,1,3,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.00018,2,slowit,bit,0,2,1,1,1,4,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.00018,3,sli,sip,0,6,0,0,1,4,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.0002,2,slowit,bit,0,2,1,1,1,4,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,64,floor,pgd_wrong_subset,0.0002,3,so,no,0,6,0,0,1,4,2.665,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0064.wav,slit,bit,5,4
M05,test,205,spark,baseline_wrong,0,0,so,no,0,9,0,0,1,4,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,,,,
M05,test,205,spark,pgd_wrong_subset,8e-05,2,mispo,sip,0,10,0,0,1,5,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,8e-05,3,sclik,sip,0,2,1,1,1,3,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.0001,2,miss clog,bit,0,7,0,0,1,8,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.0001,3,slig,sip,0,9,0,0,1,4,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.00012,2,you spo,yes,0,10,0,0,1,7,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.00012,3,miss goyk,right,0,2,1,1,1,7,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.00014,2,misgot,right,0,10,0,0,1,6,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.00014,3,scoc,no,0,8,0,0,1,4,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.00016,2,missur glok,spark,1,1,1,1,1,8,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.00016,3,so,no,0,9,0,0,1,4,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.00018,2,miss brog,spark,1,1,1,1,1,7,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.00018,3,sclog,floor,0,5,0,1,1,4,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.0002,2,miss grok,spark,1,1,1,1,1,6,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,205,spark,pgd_wrong_subset,0.0002,3,s co,no,0,8,0,0,1,4,3.205,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0205.wav,so,no,9,4
M05,test,227,park,baseline_wrong,0,0,poor,floor,0,3,1,1,1,3,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,,,,
M05,test,227,park,pgd_wrong_subset,8e-05,2,poor,floor,0,3,1,1,1,3,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,8e-05,3,pok,no,0,2,1,1,1,2,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.0001,2,pok,no,0,2,1,1,1,2,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.0001,3,poorck,park,1,1,1,1,1,3,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.00012,2,por,no,0,2,1,1,1,2,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.00012,3,poor,floor,0,3,1,1,1,3,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.00014,2,poor,floor,0,3,1,1,1,3,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.00014,3,porik,park,1,1,1,1,1,2,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.00016,2,poor,floor,0,3,1,1,1,3,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.00016,3,poor,floor,0,3,1,1,1,3,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.00018,2,poor,floor,0,3,1,1,1,3,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.00018,3,po,no,0,3,1,1,1,3,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.0002,2,poor,floor,0,3,1,1,1,3,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,227,park,pgd_wrong_subset,0.0002,3,pork,park,1,1,1,1,1,1,2.405,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0227.wav,poor,floor,3,3
M05,test,255,dark,baseline_wrong,0,0,doic,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,,,,
M05,test,255,dark,pgd_wrong_subset,8e-05,2,doic,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,8e-05,3,doic,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.0001,2,doric,dark,1,1,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.0001,3,doic,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.00012,2,doic,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.00012,3,doic,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.00014,2,doic,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.00014,3,doric,dark,1,1,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.00016,2,doic,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.00016,3,dik,bit,0,2,1,1,1,2,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.00018,2,doic,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.00018,3,doi,no,0,3,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.0002,2,doic,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,255,dark,pgd_wrong_subset,0.0002,3,doit,bit,0,2,1,1,1,3,2.975,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0255.wav,doic,bit,2,3
M05,test,289,right,baseline_wrong,0,0,reak,dark,0,7,0,0,1,4,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,,,,
M05,test,289,right,pgd_wrong_subset,8e-05,2,ak,dark,0,9,0,0,1,5,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,8e-05,3,rura,dark,0,5,0,1,1,4,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.0001,2,rures,yes,0,4,0,1,1,4,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.0001,3,at,bit,0,7,0,0,1,4,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.00012,2,wua,bit,0,9,0,0,1,5,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.00012,3,rua,bit,0,7,0,0,1,4,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.00014,2,w ak,dark,0,9,0,0,1,5,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.00014,3,rais,bit,0,7,0,0,1,4,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.00016,2,wu ake,dark,0,7,0,0,1,6,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.00016,3,rues,yes,0,6,0,0,1,4,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.00018,2,u ate,bit,0,7,0,0,1,5,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.00018,3,ruras,dark,0,3,1,1,1,4,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.0002,2,wait,bit,0,6,0,0,1,4,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,289,right,pgd_wrong_subset,0.0002,3,a,no,0,9,0,0,1,5,3.275,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0289.wav,reak,dark,7,4
M05,test,338,sheet,baseline_wrong,0,0,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,,,
M05,test,338,sheet,pgd_wrong_subset,8e-05,2,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,8e-05,3,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.0001,2,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.0001,3,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.00012,2,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.00012,3,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.00014,2,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.00014,3,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.00016,2,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.00016,3,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.00018,2,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.00018,3,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.0002,2,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
M05,test,338,sheet,pgd_wrong_subset,0.0002,3,,no,0,9,0,0,1,5,0.026375,D:\audio_adv_experiment\datasets\TORGO.M\M05\Session2\wav_headMic\0338.wav,,no,9,5
